benchmark	max_heap	init_heap	min_heap	gc_name	exec_time
serial	256	48	512	UseParallelGC	0.22
serial	256	64	16	UseParallelGC	0.36
serial	256	64	32	UseParallelGC	0.32
serial	256	64	48	UseParallelGC	0.37
serial	256	64	64	UseParallelGC	0.38
serial	256	64	96	UseParallelGC	0.31
serial	256	64	128	UseParallelGC	0.27
serial	256	64	160	UseParallelGC	0.24
serial	256	64	192	UseParallelGC	0.32
serial	256	64	224	UseParallelGC	0.24
serial	256	64	256	UseParallelGC	0.26
serial	256	64	512	UseParallelGC	0.23
serial	256	96	16	UseParallelGC	0.27
serial	256	96	32	UseParallelGC	0.4
serial	256	96	48	UseParallelGC	0.33
serial	256	96	64	UseParallelGC	0.34
serial	256	96	96	UseParallelGC	0.37
serial	256	96	128	UseParallelGC	0.37
serial	256	96	160	UseParallelGC	0.27
serial	256	96	192	UseParallelGC	0.28
serial	256	96	224	UseParallelGC	0.27
serial	256	96	256	UseParallelGC	0.25
serial	256	96	512	UseParallelGC	0.32
serial	256	128	16	UseParallelGC	0.35
serial	256	128	32	UseParallelGC	0.36
serial	256	128	48	UseParallelGC	0.35
serial	256	128	64	UseParallelGC	0.35
serial	256	128	96	UseParallelGC	0.37
serial	256	128	128	UseParallelGC	0.32
serial	256	128	160	UseParallelGC	0.36
serial	256	128	192	UseParallelGC	0.26
serial	256	128	224	UseParallelGC	0.23
serial	256	128	256	UseParallelGC	0.21
serial	256	128	512	UseParallelGC	0.25
serial	256	160	16	UseParallelGC	0.39
serial	256	160	32	UseParallelGC	0.33
serial	256	160	48	UseParallelGC	0.33
serial	256	160	64	UseParallelGC	0.22
serial	256	160	96	UseParallelGC	0.31
serial	256	160	128	UseParallelGC	0.23
serial	256	160	160	UseParallelGC	0.2
serial	256	160	192	UseParallelGC	0.19
serial	256	160	224	UseParallelGC	0.21
serial	256	160	256	UseParallelGC	0.19
serial	256	160	512	UseParallelGC	0.19
serial	256	192	16	UseParallelGC	0.26
serial	256	192	32	UseParallelGC	0.27
serial	256	192	48	UseParallelGC	0.26
serial	256	192	64	UseParallelGC	0.33
serial	256	192	96	UseParallelGC	0.23
serial	256	192	128	UseParallelGC	0.22
serial	256	192	160	UseParallelGC	0.23
serial	256	192	192	UseParallelGC	0.16
serial	256	192	224	UseParallelGC	0.18
serial	256	192	256	UseParallelGC	0.21
serial	256	192	512	UseParallelGC	0.26
serial	256	224	16	UseParallelGC	0.25
serial	256	224	32	UseParallelGC	0.28
serial	256	224	48	UseParallelGC	0.22
serial	256	224	64	UseParallelGC	0.2
serial	256	224	96	UseParallelGC	0.24
serial	256	224	128	UseParallelGC	0.25
serial	256	224	160	UseParallelGC	0.21
serial	256	224	192	UseParallelGC	0.22
serial	256	224	224	UseParallelGC	0.63
serial	256	224	256	UseParallelGC	0.24
serial	256	224	512	UseParallelGC	0.18
serial	256	256	16	UseParallelGC	0.3
serial	256	256	32	UseParallelGC	0.28
serial	256	256	48	UseParallelGC	0.36
serial	256	256	64	UseParallelGC	0.27
serial	256	256	96	UseParallelGC	0.29
serial	256	256	128	UseParallelGC	0.3
serial	256	256	160	UseParallelGC	0.24
serial	256	256	192	UseParallelGC	0.22
serial	256	256	224	UseParallelGC	0.27
serial	256	256	256	UseParallelGC	0.31
serial	256	256	512	UseParallelGC	0.22
serial	512	16	16	UseParallelGC	0.24
serial	512	16	32	UseParallelGC	0.24
serial	512	16	48	UseParallelGC	0.21
serial	512	16	64	UseParallelGC	0.22
serial	512	16	96	UseParallelGC	0.24
serial	512	16	128	UseParallelGC	0.45
serial	512	16	160	UseParallelGC	0.35
serial	512	16	192	UseParallelGC	0.35
serial	512	16	224	UseParallelGC	0.37
serial	512	16	256	UseParallelGC	1.52
serial	512	16	512	UseParallelGC	0.11
serial	512	32	16	UseParallelGC	0.17
serial	512	32	32	UseParallelGC	0.2
serial	512	32	48	UseParallelGC	0.19
serial	512	32	64	UseParallelGC	0.16
serial	512	32	96	UseParallelGC	0.39
serial	512	32	128	UseParallelGC	0.3
serial	512	32	160	UseParallelGC	0.55
serial	512	32	192	UseParallelGC	0.46
serial	512	32	224	UseParallelGC	0.35
serial	512	32	256	UseParallelGC	0.38
serial	512	32	512	UseParallelGC	0.21
serial	512	48	16	UseParallelGC	0.17
serial	512	48	32	UseParallelGC	0.17
serial	512	48	48	UseParallelGC	0.25
serial	512	48	64	UseParallelGC	0.21
serial	512	48	96	UseParallelGC	0.42
serial	512	48	128	UseParallelGC	0.31
serial	512	48	160	UseParallelGC	0.43
serial	512	48	192	UseParallelGC	0.42
serial	512	48	224	UseParallelGC	0.32
serial	512	48	256	UseParallelGC	0.32
serial	512	48	512	UseParallelGC	0.18
serial	512	64	16	UseParallelGC	0.18
serial	512	64	32	UseParallelGC	0.24
serial	512	64	48	UseParallelGC	0.17
serial	512	64	64	UseParallelGC	0.16
serial	512	64	96	UseParallelGC	0.43
serial	512	64	128	UseParallelGC	0.48
serial	512	64	160	UseParallelGC	0.37
serial	512	64	192	UseParallelGC	0.42
serial	512	64	224	UseParallelGC	0.27
serial	512	64	256	UseParallelGC	0.31
serial	512	64	512	UseParallelGC	0.22
serial	512	96	16	UseParallelGC	0.15
serial	512	96	32	UseParallelGC	0.16
serial	512	96	48	UseParallelGC	0.18
serial	512	96	64	UseParallelGC	0.16
serial	512	96	96	UseParallelGC	0.4
serial	512	96	128	UseParallelGC	0.39
serial	512	96	160	UseParallelGC	0.39
serial	512	96	192	UseParallelGC	0.32
serial	512	96	224	UseParallelGC	0.3
