benchmark	max_heap	init_heap	min_heap	gc_name	exec_time
helloworld	192	64	512	UseParallelGC	0.37
helloworld	192	96	16	UseParallelGC	1.64
helloworld	192	96	32	UseParallelGC	1.28
helloworld	192	96	48	UseParallelGC	1.39
helloworld	192	96	64	UseParallelGC	1.35
helloworld	192	96	96	UseParallelGC	1.37
helloworld	192	96	128	UseParallelGC	1.28
helloworld	192	96	160	UseParallelGC	1.15
helloworld	192	96	192	UseParallelGC	1.12
helloworld	192	96	224	UseParallelGC	1.22
helloworld	192	96	256	UseParallelGC	0.43
helloworld	192	96	512	UseParallelGC	0.46
helloworld	192	128	16	UseParallelGC	1.86
helloworld	192	128	32	UseParallelGC	1.51
helloworld	192	128	48	UseParallelGC	1.53
helloworld	192	128	64	UseParallelGC	1.45
helloworld	192	128	96	UseParallelGC	1.04
helloworld	192	128	128	UseParallelGC	0.96
helloworld	192	128	160	UseParallelGC	1.24
helloworld	192	128	192	UseParallelGC	1.19
helloworld	192	128	224	UseParallelGC	0.91
helloworld	192	128	256	UseParallelGC	0.58
helloworld	192	128	512	UseParallelGC	0.92
helloworld	192	160	16	UseParallelGC	1.7
helloworld	192	160	32	UseParallelGC	1.32
helloworld	192	160	48	UseParallelGC	1.46
helloworld	192	160	64	UseParallelGC	1.41
helloworld	192	160	96	UseParallelGC	1.31
helloworld	192	160	128	UseParallelGC	1.22
helloworld	192	160	160	UseParallelGC	0.97
helloworld	192	160	192	UseParallelGC	0.77
helloworld	192	160	224	UseParallelGC	0.68
helloworld	192	160	256	UseParallelGC	0.81
helloworld	192	160	512	UseParallelGC	0.66
helloworld	192	192	16	UseParallelGC	1.65
helloworld	192	192	32	UseParallelGC	1.66
helloworld	192	192	48	UseParallelGC	1.62
helloworld	192	192	64	UseParallelGC	1.44
helloworld	192	192	96	UseParallelGC	1.15
helloworld	192	192	128	UseParallelGC	1.22
helloworld	192	192	160	UseParallelGC	1.07
helloworld	192	192	192	UseParallelGC	1.03
helloworld	192	192	224	UseParallelGC	1.08
helloworld	192	192	256	UseParallelGC	1.05
helloworld	192	192	512	UseParallelGC	0.82
helloworld	224	16	16	UseParallelGC	1.46
helloworld	224	16	32	UseParallelGC	1.55
helloworld	224	16	48	UseParallelGC	1.68
helloworld	224	16	64	UseParallelGC	1.47
helloworld	224	16	96	UseParallelGC	1.94
helloworld	224	16	128	UseParallelGC	1.34
helloworld	224	16	160	UseParallelGC	0.99
helloworld	224	16	192	UseParallelGC	1.17
helloworld	224	16	224	UseParallelGC	0.27
helloworld	224	16	256	UseParallelGC	0.28
helloworld	224	16	512	UseParallelGC	0.26
helloworld	224	32	16	UseParallelGC	1.83
helloworld	224	32	32	UseParallelGC	1.71
helloworld	224	32	48	UseParallelGC	1.43
helloworld	224	32	64	UseParallelGC	1.79
helloworld	224	32	96	UseParallelGC	1.53
helloworld	224	32	128	UseParallelGC	1.58
helloworld	224	32	160	UseParallelGC	1.54
helloworld	224	32	192	UseParallelGC	1.36
helloworld	224	32	224	UseParallelGC	0.79
helloworld	224	32	256	UseParallelGC	0.74
helloworld	224	32	512	UseParallelGC	0.26
helloworld	224	48	16	UseParallelGC	1.69
helloworld	224	48	32	UseParallelGC	1.62
helloworld	224	48	48	UseParallelGC	1.55
helloworld	224	48	64	UseParallelGC	1.48
helloworld	224	48	96	UseParallelGC	1.33
helloworld	224	48	128	UseParallelGC	1.59
helloworld	224	48	160	UseParallelGC	1.03
helloworld	224	48	192	UseParallelGC	1.25
helloworld	224	48	224	UseParallelGC	0.31
helloworld	224	48	256	UseParallelGC	0.45
helloworld	224	48	512	UseParallelGC	0.41
helloworld	224	64	16	UseParallelGC	1.24
helloworld	224	64	32	UseParallelGC	1.52
helloworld	224	64	48	UseParallelGC	1.64
helloworld	224	64	64	UseParallelGC	1.62
helloworld	224	64	96	UseParallelGC	1.42
helloworld	224	64	128	UseParallelGC	1.51
helloworld	224	64	160	UseParallelGC	1.02
helloworld	224	64	192	UseParallelGC	0.82
helloworld	224	64	224	UseParallelGC	0.38
helloworld	224	64	256	UseParallelGC	0.34
helloworld	224	64	512	UseParallelGC	0.88
helloworld	224	96	16	UseParallelGC	1.74
helloworld	224	96	32	UseParallelGC	1.55
helloworld	224	96	48	UseParallelGC	1.79
helloworld	224	96	64	UseParallelGC	1.6
helloworld	224	96	96	UseParallelGC	1.34
helloworld	224	96	128	UseParallelGC	1.5
helloworld	224	96	160	UseParallelGC	1.05
helloworld	224	96	192	UseParallelGC	1.22
helloworld	224	96	224	UseParallelGC	0.58
helloworld	224	96	256	UseParallelGC	0.65
helloworld	224	96	512	UseParallelGC	0.46
helloworld	224	128	16	UseParallelGC	1.41
helloworld	224	128	32	UseParallelGC	1.39
helloworld	224	128	48	UseParallelGC	1.82
helloworld	224	128	64	UseParallelGC	1.68
helloworld	224	128	96	UseParallelGC	1.4
helloworld	224	128	128	UseParallelGC	1.63
helloworld	224	128	160	UseParallelGC	0.85
helloworld	224	128	192	UseParallelGC	1.25
helloworld	224	128	224	UseParallelGC	0.56
helloworld	224	128	256	UseParallelGC	1.68
helloworld	224	128	512	UseParallelGC	1.59
helloworld	224	160	16	UseParallelGC	1.57
helloworld	224	160	32	UseParallelGC	1.57
helloworld	224	160	48	UseParallelGC	1.6
helloworld	224	160	64	UseParallelGC	1.73
helloworld	224	160	96	UseParallelGC	1.32
helloworld	224	160	128	UseParallelGC	1.22
helloworld	224	160	160	UseParallelGC	1.36
helloworld	224	160	192	UseParallelGC	1.9
helloworld	224	160	224	UseParallelGC	0.63
helloworld	224	160	256	UseParallelGC	2.08
helloworld	224	160	512	UseParallelGC	1.54
helloworld	224	192	16	UseParallelGC	1.28
helloworld	224	192	32	UseParallelGC	1.46
helloworld	224	192	48	UseParallelGC	1.95
helloworld	224	192	64	UseParallelGC	1.88
helloworld	224	192	96	UseParallelGC	1.37
helloworld	224	192	128	UseParallelGC	1.2
helloworld	224	192	160	UseParallelGC	1.03
helloworld	224	192	192	UseParallelGC	1.05
helloworld	224	192	224	UseParallelGC	0.99
helloworld	224	192	256	UseParallelGC	1.27
helloworld	224	192	512	UseParallelGC	1.1
helloworld	224	224	16	UseParallelGC	1.53
