,index,prog_name,min_heap,init_heap,max_heap,gc_name,entropy,complexity,dit,wmc,noc,cbo,rfc,lcom,ca,npm
450,450,bh,160,256,256,UseSerialGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.97,1.4444444444
451,451,bh,160,16,512,UseSerialGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.96,1.4444444444
452,452,bh,160,32,512,UseConcMarkSweepGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.96,1.4444444444
453,453,bh,160,48,512,UseConcMarkSweepGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.96,1.4444444444
454,454,bh,160,64,512,UseConcMarkSweepGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.97,1.4444444444
455,455,bh,160,96,512,UseConcMarkSweepGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.98,1.4444444444
456,456,bh,160,128,512,UseConcMarkSweepGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.97,1.4444444444
457,457,bh,160,160,512,UseParallelGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.97,1.4444444444
458,458,bh,160,192,512,UseSerialGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.97,1.4444444444
459,459,bh,160,224,512,UseSerialGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.98,1.4444444444
460,460,bh,160,256,512,UseSerialGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.99,1.4444444444
461,461,bh,160,512,512,UseSerialGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.98,1.4444444444
462,462,bh,192,16,16,UseG1GC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.98,1.4444444444
463,463,bh,192,16,32,UseG1GC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.98,1.4444444444
464,464,bh,192,32,32,UseG1GC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.99,1.4444444444
465,465,bh,192,16,48,UseG1GC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.100,1.4444444444
466,466,bh,192,32,48,UseG1GC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.99,1.4444444444
467,467,bh,192,48,48,UseG1GC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.99,1.4444444444
468,468,bh,192,16,64,UseG1GC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.99,1.4444444444
469,469,bh,192,32,64,UseG1GC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.100,1.4444444444
470,470,bh,192,48,64,UseG1GC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.100,1.4444444444
471,471,bh,192,64,64,UseG1GC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.100,1.4444444444
472,472,bh,192,16,96,UseG1GC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.100,1.4444444444
473,473,bh,192,32,96,UseG1GC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.101,1.4444444444
474,474,bh,192,48,96,UseG1GC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.101,1.4444444444
475,475,bh,192,64,96,UseG1GC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.101,1.4444444444
476,476,bh,192,96,96,UseG1GC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.101,1.4444444444
477,477,bh,192,16,128,UseParNewGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.102,1.4444444444
478,478,bh,192,32,128,UseSerialGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.102,1.4444444444
479,479,bh,192,48,128,UseParNewGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.102,1.4444444444
480,480,bh,192,64,128,UseG1GC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.102,1.4444444444
481,481,bh,192,96,128,UseG1GC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.103,1.4444444444
482,482,bh,192,128,128,UseG1GC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.103,1.4444444444
483,483,bh,192,16,160,UseParNewGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.103,1.4444444444
484,484,bh,192,32,160,UseConcMarkSweepGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.103,1.4444444444
485,485,bh,192,48,160,UseParallelGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.104,1.4444444444
486,486,bh,192,64,160,UseConcMarkSweepGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.104,1.4444444444
487,487,bh,192,96,160,UseConcMarkSweepGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.104,1.4444444444
488,488,bh,192,128,160,UseG1GC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.104,1.4444444444
489,489,bh,192,160,160,UseG1GC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.105,1.4444444444
490,490,bh,192,16,192,UseParNewGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.105,1.4444444444
491,491,bh,192,32,192,UseSerialGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.105,1.4444444444
492,492,bh,192,48,192,UseParallelGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.105,1.4444444444
493,493,bh,192,64,192,UseParallelGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.106,1.4444444444
494,494,bh,192,96,192,UseConcMarkSweepGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.106,1.4444444444
495,495,bh,192,128,192,UseParallelGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.106,1.4444444444
496,496,bh,192,160,192,UseConcMarkSweepGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.106,1.4444444444
497,497,bh,192,192,192,UseG1GC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.107,1.4444444444
498,498,bh,192,16,224,UseConcMarkSweepGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.107,1.4444444444
499,499,bh,192,32,224,UseConcMarkSweepGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.107,1.4444444444
500,500,bh,192,48,224,UseConcMarkSweepGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.107,1.4444444444
501,501,bh,192,64,224,UseConcMarkSweepGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.108,1.4444444444
502,502,bh,192,96,224,UseConcMarkSweepGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.108,1.4444444444
503,503,bh,192,128,224,UseConcMarkSweepGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.108,1.4444444444
504,504,bh,192,160,224,UseSerialGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.108,1.4444444444
505,505,bh,192,192,224,UseSerialGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.109,1.4444444444
506,506,bh,192,224,224,UseSerialGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.109,1.4444444444
507,507,bh,192,16,256,UseSerialGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.109,1.4444444444
508,508,bh,192,32,256,UseConcMarkSweepGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.109,1.4444444444
509,509,bh,192,48,256,UseConcMarkSweepGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.110,1.4444444444
510,510,bh,192,64,256,UseConcMarkSweepGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.110,1.4444444444
511,511,bh,192,96,256,UseConcMarkSweepGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.110,1.4444444444
512,512,bh,192,128,256,UseConcMarkSweepGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.110,1.4444444444
513,513,bh,192,160,256,UseSerialGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.111,1.4444444444
514,514,bh,192,192,256,UseSerialGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.111,1.4444444444
515,515,bh,192,224,256,UseSerialGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.111,1.4444444444
516,516,bh,192,256,256,UseSerialGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.111,1.4444444444
517,517,bh,192,16,512,UseConcMarkSweepGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.112,1.4444444444
518,518,bh,192,32,512,UseConcMarkSweepGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.112,1.4444444444
519,519,bh,192,48,512,UseConcMarkSweepGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.112,1.4444444444
520,520,bh,192,64,512,UseConcMarkSweepGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.112,1.4444444444
521,521,bh,192,96,512,UseConcMarkSweepGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.113,1.4444444444
522,522,bh,192,128,512,UseConcMarkSweepGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.113,1.4444444444
523,523,bh,192,160,512,UseSerialGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.113,1.4444444444
524,524,bh,192,192,512,UseSerialGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.113,1.4444444444
525,525,bh,192,224,512,UseSerialGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.114,1.4444444444
526,526,bh,192,256,512,UseSerialGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.114,1.4444444444
527,527,bh,192,512,512,UseSerialGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.114,1.4444444444
528,528,bh,224,16,16,UseG1GC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.114,1.4444444444
529,529,bh,224,16,32,UseG1GC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.115,1.4444444444
530,530,bh,224,32,32,UseG1GC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.115,1.4444444444
531,531,bh,224,16,48,UseG1GC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.115,1.4444444444
532,532,bh,224,32,48,UseG1GC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.115,1.4444444444
533,533,bh,224,48,48,UseG1GC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.116,1.4444444444
534,534,bh,224,16,64,UseG1GC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.116,1.4444444444
535,535,bh,224,32,64,UseG1GC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.116,1.4444444444
536,536,bh,224,48,64,UseG1GC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.116,1.4444444444
537,537,bh,224,64,64,UseG1GC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.117,1.4444444444
538,538,bh,224,16,96,UseG1GC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.117,1.4444444444
539,539,bh,224,32,96,UseG1GC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.117,1.4444444444
540,540,bh,224,48,96,UseG1GC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.117,1.4444444444
541,541,bh,224,64,96,UseG1GC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.118,1.4444444444
542,542,bh,224,96,96,UseG1GC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.118,1.4444444444
543,543,bh,224,16,128,UseParNewGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.118,1.4444444444
544,544,bh,224,32,128,UseSerialGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.118,1.4444444444
545,545,bh,224,48,128,UseSerialGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.119,1.4444444444
546,546,bh,224,64,128,UseSerialGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.119,1.4444444444
547,547,bh,224,96,128,UseG1GC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.119,1.4444444444
548,548,bh,224,128,128,UseG1GC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.119,1.4444444444
549,549,bh,224,16,160,UseParNewGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.120,1.4444444444
550,550,bh,224,32,160,UseSerialGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.120,1.4444444444
551,551,bh,224,48,160,UseParNewGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.120,1.4444444444
552,552,bh,224,64,160,UseSerialGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.120,1.4444444444
553,553,bh,224,96,160,UseConcMarkSweepGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.121,1.4444444444
554,554,bh,224,128,160,UseG1GC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.121,1.4444444444
555,555,bh,224,160,160,UseG1GC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.121,1.4444444444
556,556,bh,224,16,192,UseParNewGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.121,1.4444444444
557,557,bh,224,32,192,UseConcMarkSweepGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.122,1.4444444444
558,558,bh,224,48,192,UseParallelGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.122,1.4444444444
559,559,bh,224,64,192,UseParNewGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.122,1.4444444444
560,560,bh,224,96,192,UseConcMarkSweepGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.122,1.4444444444
561,561,bh,224,128,192,UseConcMarkSweepGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.123,1.4444444444
562,562,bh,224,160,192,UseConcMarkSweepGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.123,1.4444444444
563,563,bh,224,192,192,UseG1GC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.123,1.4444444444
564,564,bh,224,16,224,UseParNewGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.123,1.4444444444
565,565,bh,224,32,224,UseSerialGC,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.7777777778,3.11111111111.124,1.4444444444
